Status,Progress,Duration (in seconds),Finished,UserLanguage,Q9,Apt advice,Apt expectancy,Effort Advice,Effort Expectancy,Strat Advise,Strat Expectancy,Luck Advise,Luck Expectancy,Apt Out,Apt Var,Apt Uncon,Effort Out,Effort Var,Effort Uncon,Mood Out,Mood Var,Mood Uncon,Strat Out,Strat Var,Strat Uncon,Luck Out,Luck Var,Luck Uncon,Task Out,Task Var,Task Uncon,SMS1,SMS2,SMS3,SMS4,SMS5,SMS6,SMO1,SMO2,SMO3,MP1,MP2,MP3,MP4,SO1,SO2,SO3,SO4,Gender,Race,Race_4_TEXT,Age,Education,FL_25_DO,FL_26_DO,MonitoringPerformance_DO,SO_DO
Response Type,Progress,Duration (in seconds),Finished,User Language,"We are interested in people's opinions on a set of questions and thus seek your cooperation.  This study will take you about 15-20 minutes.  We respect your confidentiality in your performance and answers. Your responses will not be shared outside the research team. Data analyses will only be performed on de-identified data (i.e. we will remove all identifiers before analyzing the data in aggregate).  If you would like to speak to someone about this experiment, you may email the Researcher, Dennis Teo (e0003067@u.nus.edu).   If you consent to participate in this survey, please click on the button below to indicate your consent and proceed to the next page.","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?",To what extent does aptitude reside inside or outside you?,To what extent does aptitude change over time?,To what extent is aptitude controllable by you and other people?,To what extent does effort reside inside or outside you?,To what extent does effort change over time?,To what extent is effort controllable by you and other people?,To what extent does mood reside inside or outside you?,To what extent does mood change over time?,To what extent is mood controllable by you and other people?,To what extent does strategy reside inside or outside you?,To what extent does strategy change over time?,To what extent is strategy controllable by you and other people?,To what extent does luck reside inside or outside you?,To what extent does luck change over time?,To what extent is luck controllable by you and other people?,To what extent does task difficulty reside inside or outside you?,To what extent does task difficulty change over time?,To what extent is task difficulty controllable by you and other people?,"In moments when you feel challenged, how often do you ask yourself: ""What are things I can do to make myself better at this?""","When you are struggling with something, how often do you ask yourself: ""What can I do to help myself?""","Whenever something feels difficult, how often do you ask yourself: ""What can I do to get better at this?""","When you are stuck on something, how often do you give up on finding ways to help yourself?""","Whenever you feel like you are not making progress, how often do you ask yourself: ""Is there a better way of doing this?""","Whenever you feel frustrated with something, how often do  you ask yourself: ""How can I do this better?""","How much do you believe that you must always keep an eye out for new strategies, even when everything is going well?","How strongly do you believe that you need to constantly be thinking of different ways to approach a problem, even when things are going smoothly?","How important is it to keep searching for different ways of doing things, even when you have already found a solution?","When you are in the middle of solving a problem, how often do you think: ""How much progress have I made so far?""","When you are working towards a goal, how often do you think to yourself: ""How close am I to the objective?""","When you are performing a task, how often do you ask yourself:""At this point, am I on the right track?""","When you are working on a project, how often do you ask yourself:""How well am I coping with this so far?""","In your opinion, how often do you demonstrate strategy?","In your opinion, how often do you engage in planning?","In your opinion, how often do you think of strategies?","In your opinion, how often do you apply strategy?",What is your gender?,What is your race/ ethnicity? You may select more than one if you identify with more than one. - Selected Choice,"What is your race/ ethnicity? You may select more than one if you identify with more than one. - Other, please specify - Text","What is your age in years, as of 1st January 2018?","In your own schooling, what is the highest degree you have received?",FL_25 - Block Randomizer - Display Order,FL_26 - Block Randomizer - Display Order,Monitoring Performance - Display Order,SO - Display Order
"{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID8""}","{""ImportId"":""QID102_TEXT""}","{""ImportId"":""QID103""}","{""ImportId"":""QID110_TEXT""}","{""ImportId"":""QID111""}","{""ImportId"":""QID116_TEXT""}","{""ImportId"":""QID117""}","{""ImportId"":""QID119_TEXT""}","{""ImportId"":""QID120""}","{""ImportId"":""QID16""}","{""ImportId"":""QID17""}","{""ImportId"":""QID18""}","{""ImportId"":""QID20""}","{""ImportId"":""QID21""}","{""ImportId"":""QID22""}","{""ImportId"":""QID24""}","{""ImportId"":""QID25""}","{""ImportId"":""QID26""}","{""ImportId"":""QID64""}","{""ImportId"":""QID65""}","{""ImportId"":""QID66""}","{""ImportId"":""QID122""}","{""ImportId"":""QID123""}","{""ImportId"":""QID124""}","{""ImportId"":""QID130""}","{""ImportId"":""QID131""}","{""ImportId"":""QID132""}","{""ImportId"":""QID32""}","{""ImportId"":""QID33""}","{""ImportId"":""QID34""}","{""ImportId"":""QID35""}","{""ImportId"":""QID36""}","{""ImportId"":""QID37""}","{""ImportId"":""QID74""}","{""ImportId"":""QID75""}","{""ImportId"":""QID76""}","{""ImportId"":""QID80""}","{""ImportId"":""QID81""}","{""ImportId"":""QID82""}","{""ImportId"":""QID83""}","{""ImportId"":""QID85""}","{""ImportId"":""QID86""}","{""ImportId"":""QID87""}","{""ImportId"":""QID90""}","{""ImportId"":""QID10""}","{""ImportId"":""QID11""}","{""ImportId"":""QID11_4_TEXT""}","{""ImportId"":""QID12_TEXT""}","{""ImportId"":""QID13""}","{""ImportId"":""FL_25_DO""}","{""ImportId"":""FL_26_DO""}","{""ImportId"":""BL_9H7Joi0JCYVbrzn_DO""}","{""ImportId"":""BL_00PGE35kTuGHzbT_DO""}"
0,100,196,1,EN,1,,,you need to work harder. you're smart and can do well you just have to pay better attention and take it seriously and i know that you can do well.,10,,,,,2,3,3,2,4,3,2,5,3,4,4,4,6,5,6,5,5,4,3,3,3,3,3,3,5,5,4,3,4,4,3,4,4,4,4,1,1,,31,3,EffortScenario_Other,AptitudeDimensions|TaskDimensions|LuckDimensions|EffortDimensions|MoodDimensions|StrategyDimensions,Q80|MP1|MP3|MP2|MP4,Q90|SO1|SO4|SO2|SO3
0,100,369,1,EN,1,,,,,I would advise Amelia to create flash cards with the information that she copied and to quiz herself using the flash cards. I would also advise her to create her own practice tests with the information she copied and take several practice tests and grade herself so she can identify where she is getting things wrong.,8,,,1,5,2,1,7,1,1,7,1,1,7,1,7,7,7,4,7,4,4,5,4,2,4,4,5,5,4,5,5,4,4,5,3,5,5,1,1,,36,4,StrategyScenario_Other,MoodDimensions|AptitudeDimensions|LuckDimensions|EffortDimensions|TaskDimensions|StrategyDimensions,Q80|MP2|MP4|MP3|MP1,Q90|SO1|SO3|SO2|SO4
0,100,541,1,EN,1,,,,,"I am not the best at taking tests either, but I would advise you do not try to memorize everything and just try to remember the important stuff. Also if there is a study guide try using that.",7,,,4,6,4,1,7,1,3,7,4,4,5,2,3,4,7,4,5,3,4,5,4,2,4,4,5,5,5,5,5,3,3,3,3,4,4,1,1,,33,5,StrategyScenario_Other,StrategyDimensions|MoodDimensions|AptitudeDimensions|EffortDimensions|TaskDimensions|LuckDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO3|SO2|SO4|SO1
0,100,325,1,EN,1,,,"I would tell Amelia she needs to pay attention during class. Also, I would tell her that she study at home for at least half an hour so she can do well on the next test. I'd even offer to help Amelia study during my free time.",11,,,,,5,5,6,1,2,2,1,5,3,3,4,2,4,4,3,4,6,6,4,4,5,2,4,5,5,6,5,3,3,4,3,3,4,3,3,1,2,,28,3,EffortScenario_Other,LuckDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions|MoodDimensions|StrategyDimensions,Q80|MP2|MP1|MP3|MP4,Q90|SO4|SO2|SO3|SO1
0,100,291,1,EN,1,,,,,,,"Go somewhere quiet and breathe. In for 7, out for 7. In through your nose, out through your mouth. Think about how good it will feel to defeat the test, not about what may happen during. Breathe for about ten minutes before the test. Tell yourself that no matter what happens, everything will work out. ",7,1,6,2,1,6,2,1,7,3,1,6,2,6,7,3,7,1,4,2,2,2,4,3,4,4,2,1,4,2,2,3,3,4,4,3,2,1,,34,5,LuckScenario_Other,LuckDimensions|EffortDimensions|TaskDimensions|AptitudeDimensions|StrategyDimensions|MoodDimensions,Q80|MP3|MP4|MP1|MP2,Q90|SO1|SO4|SO2|SO3
0,100,555,1,EN,1,I would join a study group. I'd review the notes and rewrite the chapter that was discussed. I'd ask if the lesson could be recorded so I could listen to it again.,8,,,,,,,2,3,5,3,2,5,2,7,6,2,3,6,7,5,7,3,3,4,3,3,3,5,3,4,2,3,2,3,2,3,3,2,2,3,2,2,"1,5",,34,4,AptitudeScenario_Other,MoodDimensions|AptitudeDimensions|EffortDimensions|StrategyDimensions|TaskDimensions|LuckDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO1|SO3|SO4|SO2
0,100,533,1,EN,1,,,,,I would recommend taking notes how she usually does. Then she should take those notes and re-write them and arrange them in a way that she finds easier to learn. Possibly try to make a story out of it in a way by giving it a flow that helps her remember everything easier. ,7,,,1,1,2,1,5,1,1,7,4,1,5,2,5,6,7,7,7,6,3,4,4,2,5,5,5,5,6,4,4,3,3,3,4,4,3,1,1,,36,3,StrategyScenario_Other,StrategyDimensions|EffortDimensions|AptitudeDimensions|TaskDimensions|LuckDimensions|MoodDimensions,Q80|MP2|MP1|MP4|MP3,Q90|SO3|SO2|SO4|SO1
0,100,541,1,EN,1,,,"I would tell Amelia that she need to review all her notes and update them accordingly.  She also needs to make it a point to pay special attention to her class and possibly approach her instructor for additional clarification on subject matter that she is not understanding.  Overall, her efforts need to be ramped up to the highest possible degree.",11,,,,,1,4,4,1,7,1,1,7,2,2,6,2,6,7,7,6,7,5,5,5,5,2,5,5,7,7,7,5,5,5,5,5,5,5,5,1,1,,34,6,EffortScenario_Other,EffortDimensions|TaskDimensions|LuckDimensions|MoodDimensions|AptitudeDimensions|StrategyDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO4|SO1|SO2|SO3
0,100,254,1,EN,1,,,,,"You need to use better study strategies, dont try to memorize everything just find key components to study.",10,,,1,2,3,1,4,2,1,7,1,1,4,2,6,4,6,7,7,7,5,5,5,2,5,5,7,7,7,4,5,4,4,4,4,4,4,1,1,,38,4,StrategyScenario_Other,TaskDimensions|EffortDimensions|StrategyDimensions|LuckDimensions|AptitudeDimensions|MoodDimensions,Q80|MP1|MP3|MP2|MP4,Q90|SO3|SO2|SO4|SO1
0,100,613,1,EN,1,,,"i would urge amelia to review the relevant class materials, and to take better notes in class. if possible, i would advise amelia to talk with the instructor about preparations, and i would also offer to share my notes.",8,,,,,2,3,4,2,7,1,2,7,2,3,5,1,7,7,6,7,1,7,3,4,3,4,3,3,4,4,6,3,4,3,3,3,2,3,3,1,1,,41,4,EffortScenario_Other,AptitudeDimensions|EffortDimensions|LuckDimensions|MoodDimensions|TaskDimensions|StrategyDimensions,Q80|MP1|MP3|MP2|MP4,Q90|SO2|SO3|SO4|SO1
0,100,830,1,EN,1,,,"I would think about the most effective strategy for her specific situation, as opposed to what would work for me, and would advise her based on that. Given the limited information above, it sounds like Amelia might have trouble staying focused on class materials for a long stretch of time. As such, I'd advise that she study things in short bursts, even as short as 5 or 10 minutes, with breaks in between. After that phase of studying, I would recommend she answer practice test questions to identify which areas are giving her the most trouble, and then continue doing short study rounds on those topics. I would emphasize breaks and relaxing between bouts of studying, because it might make the prospect of putting in a lot of time and effort less stressful for someone who has not done it previously.",6,,,,,1,2,6,1,7,1,1,7,4,1,6,1,7,7,7,7,1,1,2,2,3,3,3,2,6,3,3,5,5,3,1,5,5,5,5,2,1,,30,5,EffortScenario_Other,LuckDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions|StrategyDimensions|MoodDimensions,Q80|MP4|MP1|MP2|MP3,Q90|SO4|SO2|SO1|SO3
0,100,841,1,EN,1,,,,,To listen intently to what the teacher is saying and then study the books for further insight and clues.,11,,,1,6,1,1,7,1,1,7,1,1,7,1,7,7,7,6,7,7,5,5,5,1,5,5,7,7,7,5,5,5,5,5,5,5,5,1,1,,38,5,StrategyScenario_Other,AptitudeDimensions|TaskDimensions|StrategyDimensions|MoodDimensions|LuckDimensions|EffortDimensions,Q80|MP2|MP3|MP1|MP4,Q90|SO2|SO1|SO3|SO4
0,100,303,1,EN,1,"I guess I would try to ask her how she studied for the last test and what she felt worked and what she felt did not work. I would tell her about my study routine, and ask her if she feels like my routine might work for her. I would then try to give her other study methods that I think might work, and try to create a sort of personalized study routine for her, and give her tips on taking tests in general, and maybe some advice on where to get more information or lectures about the subject online.",10,,,,,,,1,2,7,1,7,4,4,7,4,1,7,2,7,4,7,7,7,6,3,3,3,3,2,3,3,3,2,5,5,5,4,3,3,3,3,1,1,,23,5,AptitudeScenario_Other,LuckDimensions|StrategyDimensions|EffortDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions,Q80|MP2|MP1|MP4|MP3,Q90|SO4|SO1|SO2|SO3
0,100,745,1,EN,1,,,I would advise them to practice more and spend more time on learning the materials. She should pick up the slack and I would explain that to her directly that her grades are a direct result of her efforts.,10,,,,,1,2,6,2,4,3,1,6,4,3,4,2,7,7,7,4,5,3,4,3,3,2,3,3,5,5,5,3,4,3,3,4,4,4,4,1,1,,38,5,EffortScenario_Other,AptitudeDimensions|TaskDimensions|MoodDimensions|LuckDimensions|EffortDimensions|StrategyDimensions,Q80|MP1|MP3|MP2|MP4,Q90|SO4|SO2|SO1|SO3
0,100,664,1,EN,1,,,,,,,"Amelia should prepare for the test the same way she has always prepared for test in terms of studying.  The day before the test, she should make sure not to eat any foods that may upset her stomach and have an OTC stomach aid ready in case she feels ill again.",10,1,2,4,1,6,1,1,7,3,2,5,1,7,7,6,5,7,6,4,4,5,2,5,5,4,2,2,3,3,3,2,3,3,3,4,1,1,,37,5,LuckScenario_Other,LuckDimensions|EffortDimensions|AptitudeDimensions|StrategyDimensions|MoodDimensions|TaskDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO1|SO4|SO2|SO3
0,100,299,1,EN,1,,,"I would advise her to pay attention during class and take notes. Go over the materials each night so they're easier to remember. Before the test, read over the materials and notes one last time, paying special attention to the areas you've had trouble with.",9,,,,,1,3,3,1,5,3,1,7,4,2,5,2,7,7,7,7,5,4,3,3,4,2,3,3,5,6,6,4,4,3,2,3,4,3,3,2,1,,39,5,EffortScenario_Other,TaskDimensions|LuckDimensions|StrategyDimensions|EffortDimensions|AptitudeDimensions|MoodDimensions,Q80|MP3|MP4|MP2|MP1,Q90|SO3|SO4|SO1|SO2
0,100,826,1,EN,1,,,,,"I would advise her to get a group together to go over the information together. I believe that working with others is probably the best method of learning difficult material, as each person in the group brings something that the others lack to the table. If she couldn't find a group to study with, then instead I'd advise her to try a different way of tackling the subject matter. First break down the material into different parts to make it easier for her. Next, go over each part until you understand what the information means. She shouldn't just try to remember information, she should try to understand the meaning behind it. It'll be easier if she breaks it into smaller parts as the material won't seem overwhelming.",7,,,2,5,2,1,7,1,4,7,4,2,6,3,5,7,7,4,2,2,3,3,3,3,3,4,5,5,4,4,3,3,2,4,4,4,4,1,7,,33,4,StrategyScenario_Other,TaskDimensions|AptitudeDimensions|EffortDimensions|MoodDimensions|LuckDimensions|StrategyDimensions,Q80|MP2|MP4|MP1|MP3,Q90|SO1|SO4|SO3|SO2
0,100,843,1,EN,1,,,,,"You have to focus on the essence of your study material. Without grasping the ideas which are behind those words you write down and memorize, the entire process of attending classes becomes frivolous. ",9,,,4,5,3,3,7,1,4,7,3,5,6,1,4,7,4,7,2,6,4,4,4,2,4,4,6,6,6,5,5,4,5,4,4,4,4,1,1,,23,5,StrategyScenario_Other,StrategyDimensions|EffortDimensions|AptitudeDimensions|MoodDimensions|LuckDimensions|TaskDimensions,Q80|MP3|MP1|MP4|MP2,Q90|SO1|SO3|SO4|SO2
0,100,671,1,EN,1,,,,,"Please keep in mind that this isn't a criticism, only an observation: rote memorization does not work. I noticed that you furiously take notes in class and try to cram as much material as possible before exams, but this isn't the right way to apply knowledge. You end up regurgitating what you're told without fully understanding the reasoning behind it. Instead of trying to memorize material, try applying it. Once you understand the underlying principle behind what you're being taught, you'll be better able to use it, leading to better results on tests. You already know the professor won't be repeating the same lecture materials on test, so try to actually use what you're being taught instead of just memorizing it.",7,,,2,4,2,1,7,1,4,7,3,4,7,1,7,7,7,6,7,5,4,3,4,2,4,4,5,4,4,4,4,3,2,2,4,3,2,1,5,,32,5,StrategyScenario_Other,EffortDimensions|AptitudeDimensions|TaskDimensions|LuckDimensions|MoodDimensions|StrategyDimensions,Q80|MP3|MP4|MP1|MP2,Q90|SO3|SO1|SO2|SO4
0,100,292,1,EN,1,,,,,"I was an awful student. So, with that in mind, my best piece of advice to Amelia would be ""go ask someone else"". Seriously. Beyond that the only advice I could offer is to see if there are useful tips on the internet, or, if all else fails... to cheat.",1,,,1,1,7,1,7,1,1,7,4,1,7,1,7,7,7,7,7,7,3,3,3,3,3,3,6,6,6,4,5,3,1,3,4,4,3,1,"1,5",,43,4,StrategyScenario_Other,EffortDimensions|StrategyDimensions|AptitudeDimensions|LuckDimensions|TaskDimensions|MoodDimensions,Q80|MP4|MP3|MP1|MP2,Q90|SO1|SO2|SO4|SO3
0,100,983,1,EN,1,,,,,,,"It sounds like the underlying issue was simply that she was sick. In that case, I'd have her make sure to be healthy for the test. She needs to eat right, exercise, and study hard as needed. That said, if she DOES get sick again, bring meds! ",8,2,4,2,2,7,2,3,7,4,2,5,2,6,7,6,6,3,4,3,3,3,3,3,3,5,5,5,4,4,3,2,3,3,3,3,1,1,,34,5,LuckScenario_Other,LuckDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions|StrategyDimensions|EffortDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO1|SO2|SO3|SO4
0,100,947,1,EN,1,"I would suggest to Amelia that she record all lectures, so she can listen to them again at home. She should write the most important facts and read those several times. She should write questions that are likely to be on the test, wait for awhile, and then try to answer the questions without looking at her notes.",9,,,,,,,2,4,4,4,7,1,1,7,3,3,5,1,7,7,7,7,5,5,4,4,4,2,4,4,3,2,2,3,3,4,3,4,4,4,4,2,1,,61,5,AptitudeScenario_Other,EffortDimensions|TaskDimensions|LuckDimensions|StrategyDimensions|AptitudeDimensions|MoodDimensions,Q80|MP2|MP4|MP1|MP3,Q90|SO2|SO4|SO1|SO3
0,100,698,1,EN,1,I would talk to her about the material to see how much she understands. If I am familiar with the subject I would try to help her as much as I could. Offer tips and tell her to keep studying and not get discouraged. ,9,,,,,,,2,7,6,1,2,1,1,7,3,1,7,1,4,5,7,7,7,7,5,4,4,4,5,4,6,5,5,5,5,3,3,3,4,4,5,1,1,,31,5,AptitudeScenario_Other,StrategyDimensions|AptitudeDimensions|LuckDimensions|EffortDimensions|TaskDimensions|MoodDimensions,Q80|MP2|MP1|MP3|MP4,Q90|SO3|SO2|SO1|SO4
0,100,315,1,EN,1,,,"Study often in short bursts, versus studying all at once trying to cram it in. Read those notes you need to read before every class (big test coming up? before all your courses, read notes for that big test), and whenever you can find the time. Intense studying can be helpful, but should be a supplement to these frequent bursts of studying.",9,,,,,4,4,4,2,5,4,2,6,5,4,5,3,5,4,6,6,3,4,3,3,3,3,3,4,5,5,5,3,3,2,2,2,2,3,2,1,1,,23,5,EffortScenario_Other,TaskDimensions|MoodDimensions|StrategyDimensions|LuckDimensions|AptitudeDimensions|EffortDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO4|SO1|SO2|SO3
0,100,292,1,EN,1,I would advise that Amelia spreads out her studying across more days and maybe tries a different approach. Try getting a tutor and learning from someone else and maybe it will stick.,3,,,,,,,4,4,4,5,5,5,5,5,5,4,3,5,3,2,2,4,3,4,3,3,4,4,3,3,5,5,4,3,4,3,3,4,4,4,4,1,1,,29,5,AptitudeScenario_Other,StrategyDimensions|TaskDimensions|AptitudeDimensions|EffortDimensions|LuckDimensions|MoodDimensions,Q80|MP3|MP1|MP2|MP4,Q90|SO3|SO2|SO4|SO1
0,100,199,1,EN,1,,,,,,,Try not to get over stressed. Take it easy. Don’t eat too much before the test.,4,5,4,5,6,4,5,5,4,4,5,4,4,4,5,4,5,4,4,3,3,4,2,3,4,5,4,5,3,3,3,4,3,4,3,4,1,1,,28,4,LuckScenario_Other,MoodDimensions|StrategyDimensions|AptitudeDimensions|EffortDimensions|LuckDimensions|TaskDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO2|SO4|SO3|SO1
0,100,378,1,EN,1,,,,,"I would advise them to spend more time on memorization.  If the material can only be learned by memorizing, she can use flashcards.  I would also physically write a summary of each section in the material.",6,,,1,3,1,1,2,1,1,5,2,6,3,6,7,1,1,1,2,1,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,1,1,,39,5,StrategyScenario_Other,StrategyDimensions|LuckDimensions|MoodDimensions|EffortDimensions|TaskDimensions|AptitudeDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO4|SO2|SO3|SO1
0,100,974,1,EN,1,"It's important to understand why the friend isn't grasping the subject matter. Is the material too difficult or advanced, or perhaps Amelia doesn't learn well in a class by being lectured. I would suggest focusing on the study materials in a more hands on manner. If Amelia isn't learning the information from the lecturer, perhaps performing some hands-on tasks or activities will be beneficial. I suggest trying new things to make studying more efficient, but in the end, spend time studying and going over the notes. Effort and focus are going to improve test results.",9,,,,,,,1,2,2,1,6,1,2,6,1,3,4,2,7,7,7,4,6,5,5,5,5,4,5,4,6,5,4,5,5,5,4,4,5,3,4,1,"1,3",,32,4,AptitudeScenario_Other,TaskDimensions|MoodDimensions|StrategyDimensions|LuckDimensions|AptitudeDimensions|EffortDimensions,Q80|MP3|MP1|MP4|MP2,Q90|SO4|SO3|SO2|SO1
0,100,707,1,EN,1,Amelia don't care  i will help you and first to that situation and i collect that detail .. so i will explain to Amelia so i talk to confident speech....,8,,,,,,,3,4,5,6,5,6,3,3,5,7,6,3,6,4,5,6,4,4,4,2,4,5,2,3,6,5,6,4,3,5,3,1,5,1,2,1,1,,28,4,AptitudeScenario_Other,LuckDimensions|EffortDimensions|TaskDimensions|StrategyDimensions|AptitudeDimensions|MoodDimensions,Q80|MP3|MP4|MP1|MP2,Q90|SO1|SO4|SO3|SO2
0,100,328,1,EN,1,Listen Amelia i know that this kind of stuff can be kind of hard to understand but if you can apply yourself and dedicate your full attention into learning the subject you can and will do much better on the next test. Just believe in yourself study and your hard work is sure to pay off.,8,,,,,,,3,3,4,3,4,3,4,6,5,3,4,2,4,6,7,3,4,3,3,3,3,3,2,3,5,5,4,3,2,3,3,3,3,3,3,1,1,,31,3,AptitudeScenario_Other,TaskDimensions|AptitudeDimensions|StrategyDimensions|EffortDimensions|MoodDimensions|LuckDimensions,Q80|MP3|MP4|MP1|MP2,Q90|SO1|SO2|SO4|SO3
0,100,499,1,EN,1,,,,,,,I would tell him to study for the next test because stomach pain does not have to do anything to measure his distress and intelijencia and that the proximaves have more luck,10,5,5,4,6,5,6,5,6,6,6,6,5,6,5,6,4,5,6,3,4,2,3,5,4,6,5,6,5,2,4,1,4,3,4,4,1,1,,30,6,LuckScenario_Other,MoodDimensions|StrategyDimensions|LuckDimensions|TaskDimensions|AptitudeDimensions|EffortDimensions,Q80|MP2|MP4|MP1|MP3,Q90|SO3|SO2|SO4|SO1
0,100,670,1,EN,1,,,,,,,"Try to relax and the day of the test, try to eat foods that might not upset your stomach. ",9,1,1,4,7,7,1,1,7,4,1,7,1,7,7,7,7,4,4,3,3,3,2,3,3,3,3,4,3,4,3,2,3,4,3,3,2,2,,36,6,LuckScenario_Other,MoodDimensions|StrategyDimensions|LuckDimensions|TaskDimensions|AptitudeDimensions|EffortDimensions,Q80|MP4|MP3|MP2|MP1,Q90|SO3|SO4|SO1|SO2
0,100,119,1,EN,1,Try to get some extra time with the proffered ,6,,,,,,,6,4,5,5,4,5,4,5,4,4,5,4,4,5,4,5,4,5,3,4,3,3,3,2,5,4,5,3,3,3,4,3,3,3,4,1,1,,33,5,AptitudeScenario_Other,EffortDimensions|MoodDimensions|StrategyDimensions|AptitudeDimensions|LuckDimensions|TaskDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO2|SO4|SO1|SO3
0,100,795,1,EN,1,,,,,,,"I would tell her she was probably really nervous and it caused her to have to go to the bathroom often.  I suggest that she try to get a good nights sleep the evening before.  That she take time to relax and make sure to study early as possible to get as much information in before having to crunch all the information the night before.  When she gets it, make sure she is in early, settled and ready to go.",7,4,2,3,2,2,1,3,6,4,3,6,2,6,7,6,5,6,5,4,3,5,5,4,4,7,6,7,4,5,2,2,4,5,5,4,1,5,,35,4,LuckScenario_Other,StrategyDimensions|LuckDimensions|EffortDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions,Q80|MP3|MP1|MP4|MP2,Q90|SO3|SO1|SO4|SO2
0,100,336,1,EN,1,,,"i will advice her to concentrate on studies and prepare it i will share all materials , we both will have a group studies and make discussion on it",7,,,,,2,7,6,5,6,1,5,6,3,2,3,1,2,4,1,4,2,4,3,2,4,4,3,2,5,6,5,2,4,1,2,5,4,3,5,2,1,,28,5,EffortScenario_Other,TaskDimensions|AptitudeDimensions|StrategyDimensions|LuckDimensions|MoodDimensions|EffortDimensions,Q80|MP4|MP1|MP2|MP3,Q90|SO2|SO1|SO3|SO4
0,100,201,1,EN,1,,,,,,,Just study hard and know that the issues that got you last time will not get you this time. You can do this.,10,2,5,3,3,2,2,4,7,5,2,3,2,4,7,7,6,6,5,3,4,3,4,3,3,5,4,5,3,4,4,3,3,3,3,4,1,1,,31,5,LuckScenario_Other,AptitudeDimensions|MoodDimensions|TaskDimensions|LuckDimensions|StrategyDimensions|EffortDimensions,Q80|MP1|MP2|MP4|MP3,Q90|SO4|SO1|SO2|SO3
0,100,816,1,EN,1,,,"I advise my friend Amelia,to take care about your attention during class.Don't take too many leaves during class hours.If she had some problem towards her subject i will definitely help her.And also i give her some free classes for her in my home.       ",10,,,,,3,6,3,6,6,5,6,3,3,6,3,6,6,6,7,6,7,6,4,4,5,4,5,4,6,6,5,4,5,4,4,4,4,5,4,1,1,,28,4,EffortScenario_Other,EffortDimensions|LuckDimensions|TaskDimensions|AptitudeDimensions|MoodDimensions|StrategyDimensions,Q80|MP3|MP1|MP2|MP4,Q90|SO1|SO3|SO2|SO4
0,100,502,1,EN,1,,,,,"Instead of mindlessly copying what the lecturer says in class, try actively participating in class and ask questions on material you're not familiar with. Having a study partner could also be a beneficial experience in addition to making the studying less tedious.",8,,,3,5,4,2,4,3,3,5,4,2,4,3,7,7,7,5,4,4,4,4,4,3,4,4,6,5,5,3,3,3,3,3,4,4,3,1,5,,30,5,StrategyScenario_Other,AptitudeDimensions|EffortDimensions|TaskDimensions|MoodDimensions|LuckDimensions|StrategyDimensions,Q80|MP2|MP1|MP3|MP4,Q90|SO3|SO4|SO1|SO2
0,100,396,1,EN,1,,,,,,,i advise my friends like a mother  and the advice is use to my friends and they make happy for me ,10,7,6,5,6,5,6,6,5,6,6,7,5,6,5,6,6,5,6,4,5,5,4,5,4,6,7,6,5,5,4,4,5,4,5,4,2,1,,26,6,LuckScenario_Other,TaskDimensions|LuckDimensions|EffortDimensions|StrategyDimensions|MoodDimensions|AptitudeDimensions,Q80|MP2|MP3|MP1|MP4,Q90|SO2|SO3|SO4|SO1
0,100,357,1,EN,1,,,,,"I would tell her to start having fun. Enjoy the subject like her favorite TV show or book. I would then tell her to break up each chapter and learn each chapter like a guru,than when she has mastered the chapter move on to the next one. She would than pass the test.",9,,,7,6,4,4,4,4,4,7,7,7,7,4,7,7,7,6,7,7,4,4,4,4,5,5,7,7,7,4,4,4,3,3,5,4,4,1,1,,52,5,StrategyScenario_Other,TaskDimensions|LuckDimensions|StrategyDimensions|AptitudeDimensions|MoodDimensions|EffortDimensions,Q80|MP2|MP4|MP3|MP1,Q90|SO3|SO1|SO2|SO4
